,teamid,playerid,jerseynumber,position,teamname,leagueid,artificialkey,leaguename,firstname,surname,commonname,fullname
17878,101101,214035.0,25.0,29.0,Junior FC,1014,781,Sul-Americana,Jefersson,Martínez,,Jefersson Martínez
17879,101101,224460.0,30.0,29.0,Junior FC,1014,781,Sul-Americana,Nilson,Castrillón,,Nilson Castrillón
17880,101101,225572.0,29.0,29.0,Junior FC,1014,781,Sul-Americana,Omar,Albornoz,,Omar Albornoz
17881,101102,214031.0,16.0,4.0,Deportivo Cali,1003,761,Libertadores,Germán,Mera,,Germán Mera
17882,101102,214175.0,24.0,9.0,Deportivo Cali,1003,761,Libertadores,Carlos,Robles,,Carlos Robles
17883,101102,214376.0,27.0,7.0,Deportivo Cali,1003,761,Libertadores,Darwin,Andrade,,Darwin Andrade
17884,101102,214379.0,9.0,25.0,Deportivo Cali,1003,761,Libertadores,Angelo,Rodríguez,,Angelo Rodríguez
17885,101102,228744.0,20.0,11.0,Deportivo Cali,1003,761,Libertadores,Jhojan,Valencia,,Jhojan Valencia
17886,101102,237171.0,1.0,28.0,Deportivo Cali,1003,761,Libertadores,Humberto,Acevedo,,Humberto Acevedo
17887,101102,244772.0,21.0,16.0,Deportivo Cali,1003,761,Libertadores,Kevin,Velasco,,Kevin Velasco
17888,101102,245743.0,2.0,6.0,Deportivo Cali,1003,761,Libertadores,Jorge,Marsiglia,,Jorge Marsiglia
17889,101102,247740.0,11.0,12.0,Deportivo Cali,1003,761,Libertadores,Andrés,Arroyo,,Andrés Arroyo
17890,101102,253274.0,10.0,18.0,Deportivo Cali,1003,761,Libertadores,Gastón,Rodríguez,,Gastón Rodríguez
17891,101102,256604.0,31.0,28.0,Deportivo Cali,1003,761,Libertadores,Daniel,Luna,,Daniel Luna
17892,101102,256605.0,36.0,28.0,Deportivo Cali,1003,761,Libertadores,José,Mulato,,José Mulato
17893,101102,256606.0,15.0,28.0,Deportivo Cali,1003,761,Libertadores,Roger,Murillo,,Roger Murillo
17894,101102,258133.0,12.0,0.0,Deportivo Cali,1003,761,Libertadores,Guillermo,De Amores,,Guillermo De Amores
17895,101102,261500.0,6.0,28.0,Deportivo Cali,1003,761,Libertadores,Joan,Ramírez,,Joan Ramírez
17896,101102,261501.0,19.0,28.0,Deportivo Cali,1003,761,Libertadores,Franco Nicolás,Torres,,Franco Nicolás Torres
17897,101102,261502.0,28.0,28.0,Deportivo Cali,1003,761,Libertadores,Gian Franco,Cabezas,,Gian Franco Cabezas
17898,101102,261577.0,22.0,28.0,Deportivo Cali,1003,761,Libertadores,Alejandro,Rodríguez,,Alejandro Rodríguez
17899,101102,264523.0,14.0,3.0,Deportivo Cali,1003,761,Libertadores,Juan,Franco,,Juan Franco
17900,101102,264524.0,26.0,28.0,Deportivo Cali,1003,761,Libertadores,,Tello,,
17901,101102,264525.0,33.0,28.0,Deportivo Cali,1003,761,Libertadores,Juan David,González,,Juan David González
17902,101102,232278.0,13.0,28.0,Deportivo Cali,1003,761,Libertadores,Santiago,Mosquera,,Santiago Mosquera
17903,101102,231713.0,8.0,28.0,Deportivo Cali,1003,761,Libertadores,Kevin,Salazar,,Kevin Salazar
17904,101103,209738.0,5.0,6.0,Indep. Medellín,1014,782,Sul-Americana,Andrés,,,
17905,101103,214207.0,17.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Felipe,Pardo,,Felipe Pardo
17906,101103,214327.0,16.0,18.0,Indep. Medellín,1014,782,Sul-Americana,Vladimir,Hernández,,Vladimir Hernández
17907,101103,214371.0,21.0,3.0,Indep. Medellín,1014,782,Sul-Americana,Juan,,,
17908,101103,214497.0,10.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Andrés,Ricaurte,,Andrés Ricaurte
17909,101103,221235.0,1.0,0.0,Indep. Medellín,1014,782,Sul-Americana,Andrés,Mosquera,,Andrés Mosquera
17910,101103,221637.0,3.0,4.0,Indep. Medellín,1014,782,Sul-Americana,Víctor,Moreno,,Víctor Moreno
17911,101103,222356.0,12.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Luis,Vásquez,,Luis Vásquez
17912,101103,224496.0,2.0,7.0,Indep. Medellín,1014,782,Sul-Americana,Germán,Gutiérrez,,Germán Gutiérrez
17913,101103,226405.0,8.0,11.0,Indep. Medellín,1014,782,Sul-Americana,Adrián,,,
17914,101103,229843.0,28.0,29.0,Indep. Medellín,1014,782,Sul-Americana,,Valencia,,
17915,101103,234966.0,7.0,29.0,Indep. Medellín,1014,782,Sul-Americana,Sebastián,Hernández,,Sebastián Hernández
17916,101103,237192.0,15.0,29.0,Indep. Medellín,1014,782,Sul-Americana,Miguel,,,
17917,101103,237422.0,26.0,28.0,Indep. Medellín,1014,782,Sul-Americana,,Gómez,,
17918,101103,242339.0,11.0,29.0,Indep. Medellín,1014,782,Sul-Americana,,López,,
17919,101103,242377.0,6.0,16.0,Indep. Medellín,1014,782,Sul-Americana,David,Loaiza,,David Loaiza
17920,101103,244947.0,9.0,25.0,Indep. Medellín,1014,782,Sul-Americana,Luciano,Pons,,Luciano Pons
17921,101103,246081.0,30.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Bryan,,,
17922,101103,246817.0,23.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Javier,Méndez,,Javier Méndez
17923,101103,247199.0,25.0,29.0,Indep. Medellín,1014,782,Sul-Americana,Steven,Rodríguez,,Steven Rodríguez
17924,101103,247780.0,24.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Juan Manuel,Cuesta,,Juan Manuel Cuesta
17925,101103,248553.0,18.0,28.0,Indep. Medellín,1014,782,Sul-Americana,,Díaz,,
17926,101103,255388.0,13.0,9.0,Indep. Medellín,1014,782,Sul-Americana,Jean Carlos,Pineda,,Jean Carlos Pineda
17927,101103,255894.0,29.0,12.0,Indep. Medellín,1014,782,Sul-Americana,Juan David,Mosquera,,Juan David Mosquera
17928,101103,259016.0,20.0,29.0,Indep. Medellín,1014,782,Sul-Americana,Miguel,,,
17929,101103,261044.0,27.0,28.0,Indep. Medellín,1014,782,Sul-Americana,,,,
17930,101103,267395.0,32.0,29.0,Indep. Medellín,1014,782,Sul-Americana,,Asprilla,,
17931,101103,267396.0,4.0,28.0,Indep. Medellín,1014,782,Sul-Americana,Didier,Bueno,,Didier Bueno
17932,101103,267397.0,14.0,28.0,Indep. Medellín,1014,782,Sul-Americana,José Manuel,Hernández,,José Manuel Hernández
17933,101104,222535.0,24.0,29.0,Santa Fe,76,440,Resto do Mundo,,,,
17934,101104,214021.0,2.0,4.0,Santa Fe,76,440,Resto do Mundo,Fáiner,Torijano,,Fáiner Torijano
17935,101104,214190.0,22.0,0.0,Santa Fe,76,440,Resto do Mundo,Leandro,Castellanos,,Leandro Castellanos
17936,101104,214193.0,30.0,7.0,Santa Fe,76,440,Resto do Mundo,Dairon,Mosquera,,Dairon Mosquera
17937,101104,214208.0,14.0,14.0,Santa Fe,76,440,Resto do Mundo,Leonardo,Pico,,Leonardo Pico
17938,101104,220167.0,12.0,28.0,Santa Fe,76,440,Resto do Mundo,Gustavo,Sánchez,,Gustavo Sánchez
17939,101104,221244.0,9.0,25.0,Santa Fe,76,440,Resto do Mundo,Jorge,Ramos,,Jorge Ramos
17940,101104,231464.0,10.0,23.0,Santa Fe,76,440,Resto do Mundo,John,Velásquez,,John Velásquez
17941,101104,235095.0,28.0,28.0,Santa Fe,76,440,Resto do Mundo,Enrique,Serje,,Enrique Serje
17942,101104,237402.0,21.0,28.0,Santa Fe,76,440,Resto do Mundo,Fabio,Delgado,,Fabio Delgado
17943,101104,237983.0,3.0,28.0,Santa Fe,76,440,Resto do Mundo,Miguel,Nazarit,,Miguel Nazarit
17944,101104,242449.0,23.0,28.0,Santa Fe,76,440,Resto do Mundo,Johan,Caballero,,Johan Caballero
17945,101104,247093.0,8.0,15.0,Santa Fe,76,440,Resto do Mundo,Sebastián,Pedroza,,Sebastián Pedroza
17946,101104,248109.0,55.0,27.0,Santa Fe,76,440,Resto do Mundo,Danilo,Paracho,,Danilo Paracho
17947,101104,251836.0,27.0,3.0,Santa Fe,76,440,Resto do Mundo,Alexander,Porras,,Alexander Porras
17948,101104,251837.0,1.0,28.0,Santa Fe,76,440,Resto do Mundo,Omar,Rodríguez,,Omar Rodríguez
17949,101104,252472.0,25.0,6.0,Santa Fe,76,440,Resto do Mundo,Alejandro,Moralez,,Alejandro Moralez
17950,101104,256152.0,16.0,28.0,Santa Fe,76,440,Resto do Mundo,Auli,Oliveros,,Auli Oliveros
17951,101104,259792.0,6.0,28.0,Santa Fe,76,440,Resto do Mundo,Jersson,González,,Jersson González
17952,101104,263529.0,29.0,28.0,Santa Fe,76,440,Resto do Mundo,,Guerrero,,
17953,101104,264049.0,49.0,13.0,Santa Fe,76,440,Resto do Mundo,Santiago,Tamayo,,Santiago Tamayo
17954,101104,264549.0,39.0,28.0,Santa Fe,76,440,Resto do Mundo,Kevin,Mantilla,,Kevin Mantilla
17955,101104,264550.0,35.0,28.0,Santa Fe,76,440,Resto do Mundo,Daniel,Durán,,Daniel Durán
17956,101104,264551.0,40.0,28.0,Santa Fe,76,440,Resto do Mundo,,Mejía,,
17957,101104,264552.0,38.0,29.0,Santa Fe,76,440,Resto do Mundo,Juan,Lozano,,Juan Lozano
17958,101108,138949.0,21.0,6.0,Olimpia,1003,762,Libertadores,Antolín,Alcáraz,,Antolín Alcáraz
17959,101108,209523.0,10.0,16.0,Olimpia,1003,762,Libertadores,Derlis,González,,Derlis González
17960,101108,214111.0,20.0,3.0,Olimpia,1003,762,Libertadores,Sergio,Otálvaro,,Sergio Otálvaro
17961,101108,216385.0,6.0,15.0,Olimpia,1003,762,Libertadores,Richard,Ortiz,,Richard Ortiz
17962,101108,218868.0,3.0,12.0,Olimpia,1003,762,Libertadores,Alejandro,Silva,,Alejandro Silva
17963,101108,219835.0,7.0,28.0,Olimpia,1003,762,Libertadores,Néstor,Camacho,,Néstor Camacho
17964,101108,224459.0,2.0,28.0,Olimpia,1003,762,Libertadores,Víctor,Salazar,,Víctor Salazar
17965,101108,228231.0,12.0,0.0,Olimpia,1003,762,Libertadores,Alfredo,Aguilar,,Alfredo Aguilar
17966,101108,228730.0,5.0,28.0,Olimpia,1003,762,Libertadores,Saúl,Salcedo,,Saúl Salcedo
17967,101108,232066.0,9.0,24.0,Olimpia,1003,762,Libertadores,Walter,González,,Walter González
17968,101108,235511.0,11.0,7.0,Olimpia,1003,762,Libertadores,Iván,Torres,,Iván Torres
17969,101108,248871.0,38.0,13.0,Olimpia,1003,762,Libertadores,Hugo,Quintana,,Hugo Quintana
17970,101108,248873.0,14.0,28.0,Olimpia,1003,762,Libertadores,Fernando,Cardozo,,Fernando Cardozo
17971,101108,254601.0,1.0,28.0,Olimpia,1003,762,Libertadores,Gastón,Olveira,,Gastón Olveira
17972,101108,254603.0,19.0,28.0,Olimpia,1003,762,Libertadores,Agustín,Ale,,Agustín Ale
17973,101108,254707.0,22.0,29.0,Olimpia,1003,762,Libertadores,Edgardo,Orzusa,,Edgardo Orzusa
17974,101108,254760.0,40.0,28.0,Olimpia,1003,762,Libertadores,Marino,Arzamendia,,Marino Arzamendia
17975,101108,255169.0,28.0,26.0,Olimpia,1003,762,Libertadores,Jorge,Recalde,,Jorge Recalde
17976,101108,258194.0,29.0,28.0,Olimpia,1003,762,Libertadores,Diego,Duarte,,Diego Duarte
17977,101108,260027.0,48.0,28.0,Olimpia,1003,762,Libertadores,Mateo,,,
17978,101108,261033.0,33.0,4.0,Olimpia,1003,762,Libertadores,Luis,Cáceres,,Luis Cáceres
17979,101108,262310.0,37.0,29.0,Olimpia,1003,762,Libertadores,Marcos,Gómez,,Marcos Gómez
17980,101108,262970.0,43.0,29.0,Olimpia,1003,762,Libertadores,,Zárate,,
17981,101108,264122.0,44.0,28.0,Olimpia,1003,762,Libertadores,Gustavo,Peralta,,Gustavo Peralta
17982,101108,205955.0,99.0,29.0,Olimpia,1003,762,Libertadores,Brian,Montenegro,Montenegro,Brian Montenegro
17983,101110,199392.0,13.0,28.0,Peñarol,1003,763,Libertadores,Matías,Aguirregaray,,Matías Aguirregaray
17984,101110,216701.0,3.0,28.0,Peñarol,1003,763,Libertadores,Hernán,Menosse,,Hernán Menosse
17985,101110,182859.0,23.0,15.0,Peñarol,1003,763,Libertadores,Walter,Gargano,,Walter Gargano
17986,101110,189451.0,37.0,28.0,Peñarol,1003,763,Libertadores,Ariel,Nahuelpan,,Ariel Nahuelpan
17987,101110,205972.0,26.0,24.0,Peñarol,1003,763,Libertadores,Rubén,Bentancourt,,Rubén Bentancourt
17988,101110,207899.0,5.0,28.0,Peñarol,1003,763,Libertadores,Alvino,Volpi Neto,,Alvino Volpi Neto
17989,101110,216019.0,46.0,13.0,Peñarol,1003,763,Libertadores,Damián,Musto,,Damián Musto
17990,101110,226459.0,22.0,7.0,Peñarol,1003,763,Libertadores,Juan Manuel,Ramos,,Juan Manuel Ramos
17991,101110,240835.0,2.0,29.0,Peñarol,1003,763,Libertadores,Edgar,Elizalde,,Edgar Elizalde
17992,101110,253272.0,12.0,0.0,Peñarol,1003,763,Libertadores,Kevin,Dawson,,Kevin Dawson
17993,101110,253285.0,18.0,28.0,Peñarol,1003,763,Libertadores,Agustín,Álvarez Wallace,,Agustín Álvarez Wallace
17994,101110,256050.0,14.0,28.0,Peñarol,1003,763,Libertadores,Martín,Correa,,Martín Correa
17995,101110,258819.0,48.0,16.0,Peñarol,1003,763,Libertadores,Cristian,Olivera,,Cristian Olivera
17996,101110,258846.0,19.0,26.0,Peñarol,1003,763,Libertadores,Agustín,Álvarez Martínez,,Agustín Álvarez Martínez
17997,101110,260736.0,17.0,3.0,Peñarol,1003,763,Libertadores,Valentín,Rodríguez,,Valentín Rodríguez
17998,101110,260737.0,4.0,6.0,Peñarol,1003,763,Libertadores,Agustín,Da Silveira,,Agustín Da Silveira
17999,101110,260739.0,16.0,28.0,Peñarol,1003,763,Libertadores,Máximo,Alonso,,Máximo Alonso
18000,101110,261683.0,28.0,29.0,Peñarol,1003,763,Libertadores,Franco,Martínez,,Franco Martínez
18001,101110,262529.0,34.0,29.0,Peñarol,1003,763,Libertadores,Nicolás,García,,Nicolás García
18002,101110,269273.0,98.0,4.0,Peñarol,1003,763,Libertadores,,,,
18003,101110,230967.0,15.0,12.0,Peñarol,1003,763,Libertadores,Brian,Lozano,,Brian Lozano
18004,101110,267616.0,29.0,28.0,Peñarol,1003,763,Libertadores,Raymundo,García,,Raymundo García
18005,101110,245231.0,11.0,28.0,Peñarol,1003,763,Libertadores,Billy,Arce,,Billy Arce
18006,101110,245403.0,32.0,28.0,Peñarol,1003,763,Libertadores,Hernán,Rivero,,Hernán Rivero
18007,101110,235684.0,20.0,28.0,Peñarol,1003,763,Libertadores,Yonatthan,Rak,,Yonatthan Rak
18008,101110,216055.0,8.0,28.0,Peñarol,1003,763,Libertadores,Federico,Carrizo,,Federico Carrizo
18009,101110,261430.0,89.0,29.0,Peñarol,1003,763,Libertadores,Salvador,Rodríguez,,Salvador Rodríguez
18010,101112,189397.0,26.0,28.0,Whitecaps FC,39,218,MLS,Florian,Jungwirth,,Florian Jungwirth
18011,101112,190720.0,87.0,28.0,Whitecaps FC,39,218,MLS,Tosaint,Ricketts,,Tosaint Ricketts
18012,101112,201869.0,31.0,15.0,Whitecaps FC,39,218,MLS,Russell,Teibert,,Russell Teibert
18013,101112,202583.0,12.0,29.0,Whitecaps FC,39,218,MLS,Evan,Newton,,Evan Newton
18014,101112,208549.0,15.0,28.0,Whitecaps FC,39,218,MLS,Andy,Rose,,Andy Rose
18015,101112,208919.0,25.0,28.0,Whitecaps FC,39,218,MLS,Ryan,Gauld,,Ryan Gauld
18016,101112,213095.0,9.0,28.0,Whitecaps FC,39,218,MLS,Lucas,Cavallini,,Lucas Cavallini
18017,101112,213536.0,16.0,0.0,Whitecaps FC,39,218,MLS,Maxime,Crépeau,,Maxime Crépeau
18018,101112,215178.0,22.0,6.0,Whitecaps FC,39,218,MLS,Erik,Godoy,,Erik Godoy
18019,101112,219979.0,19.0,13.0,Whitecaps FC,39,218,MLS,Janio Bikel,Figueiredo da Silva,Janio Bikel,Janio Bikel Figueiredo da Silva
18020,101112,229650.0,3.0,7.0,Whitecaps FC,39,218,MLS,Cristian,Gutiérrez,,Cristian Gutiérrez
18021,101112,229658.0,11.0,23.0,Whitecaps FC,39,218,MLS,Cristian,Dájome,,Cristian Dájome
18022,101112,235573.0,88.0,29.0,Whitecaps FC,39,218,MLS,Marcus,Godinho,,Marcus Godinho
18023,101112,237252.0,28.0,28.0,Whitecaps FC,39,218,MLS,Jakob,Nerwinski,,Jakob Nerwinski
18024,101112,242573.0,7.0,27.0,Whitecaps FC,39,218,MLS,Déiber,Caicedo,,Déiber Caicedo
18025,101112,243456.0,24.0,25.0,Whitecaps FC,39,218,MLS,Brian,White,,Brian White
18026,101112,244677.0,55.0,10.0,Whitecaps FC,39,218,MLS,Michael,Baldisimo,,Michael Baldisimo
18027,101112,248216.0,1.0,28.0,Whitecaps FC,39,218,MLS,Thomas,Hasal,,Thomas Hasal
18028,101112,255310.0,17.0,28.0,Whitecaps FC,39,218,MLS,Leonard,Owusu,,Leonard Owusu
18029,101112,255347.0,32.0,28.0,Whitecaps FC,39,218,MLS,Patrick,Metcalfe,,Patrick Metcalfe
18030,101112,255772.0,27.0,28.0,Whitecaps FC,39,218,MLS,Ryan,Raposo,,Ryan Raposo
18031,101112,255827.0,4.0,4.0,Whitecaps FC,39,218,MLS,Ranko,Veselinović,,Ranko Veselinović
18032,101112,258351.0,60.0,29.0,Whitecaps FC,39,218,MLS,Isaac,Boehmer,,Isaac Boehmer
18033,101112,261140.0,23.0,3.0,Whitecaps FC,39,218,MLS,Javain,Brown,,Javain Brown
18034,101112,261222.0,59.0,29.0,Whitecaps FC,39,218,MLS,Pedro,Vite,,Pedro Vite
18035,101112,262002.0,30.0,29.0,Whitecaps FC,39,218,MLS,Kamron,Habibullah,,Kamron Habibullah
18036,101112,262004.0,61.0,29.0,Whitecaps FC,39,218,MLS,Matteo,Campagna,,Matteo Campagna
18037,101114,212067.0,12.0,0.0,Atlas,341,665,LIGA BBVA MX,Camilo,Vargas,,Camilo Vargas
18038,101114,213581.0,2.0,5.0,Atlas,341,665,LIGA BBVA MX,Martín,Nervo,,Martín Nervo
18039,101114,213711.0,26.0,13.0,Atlas,341,665,LIGA BBVA MX,Aldo,Rocha,,Aldo Rocha
18040,101114,215064.0,9.0,25.0,Atlas,341,665,LIGA BBVA MX,Julio,Furch,,Julio Furch
18041,101114,217168.0,4.0,28.0,Atlas,341,665,LIGA BBVA MX,Javier,Abella,,Javier Abella
18042,101114,223243.0,19.0,29.0,Atlas,341,665,LIGA BBVA MX,Emanuel,Aguilera,,Emanuel Aguilera
18043,101114,231231.0,11.0,28.0,Atlas,341,665,LIGA BBVA MX,Brayan,Garnica,,Brayan Garnica
18044,101114,232101.0,1.0,28.0,Atlas,341,665,LIGA BBVA MX,José,Hernández,,José Hernández
18045,101114,232316.0,13.0,28.0,Atlas,341,665,LIGA BBVA MX,Gaddi,Aguirre,,Gaddi Aguirre
18046,101114,234578.0,14.0,8.0,Atlas,341,665,LIGA BBVA MX,Luis,Reyes,,Luis Reyes
18047,101114,234579.0,33.0,27.0,Atlas,341,665,LIGA BBVA MX,Julian,Quiñones,,Julian Quiñones
18048,101114,236260.0,5.0,4.0,Atlas,341,665,LIGA BBVA MX,Anderson,Santamaría,,Anderson Santamaría
18049,101114,236842.0,20.0,23.0,Atlas,341,665,LIGA BBVA MX,Jairo,Torres,,Jairo Torres
18050,101114,236943.0,90.0,28.0,Atlas,341,665,LIGA BBVA MX,Aníbal,Chalá,,Aníbal Chalá
18051,101114,237497.0,15.0,2.0,Atlas,341,665,LIGA BBVA MX,Diego,Barbosa,,Diego Barbosa
18052,101114,237848.0,6.0,28.0,Atlas,341,665,LIGA BBVA MX,Edgar,Zaldívar,,Edgar Zaldívar
18053,101114,239738.0,27.0,6.0,Atlas,341,665,LIGA BBVA MX,Jesús,Angulo,,Jesús Angulo
18054,101114,243021.0,21.0,29.0,Atlas,341,665,LIGA BBVA MX,Edyairth,Ortega,,Edyairth Ortega
18055,101114,245150.0,28.0,28.0,Atlas,341,665,LIGA BBVA MX,Christopher,Trejo,,Christopher Trejo
18056,101114,246295.0,99.0,28.0,Atlas,341,665,LIGA BBVA MX,Ozziel,Herrera,,Ozziel Herrera
18057,101114,248128.0,23.0,28.0,Atlas,341,665,LIGA BBVA MX,Alejandro,Gómez,,Alejandro Gómez
18058,101114,252006.0,24.0,28.0,Atlas,341,665,LIGA BBVA MX,Brayton,Vázquez,,Brayton Vázquez
18059,101114,255111.0,18.0,15.0,Atlas,341,665,LIGA BBVA MX,Jeremy,Márquez,,Jeremy Márquez
18060,101121,169415.0,23.0,28.0,Necaxa,341,666,LIGA BBVA MX,Edgar,Hernández,,Edgar Hernández
18061,101121,199689.0,15.0,26.0,Necaxa,341,666,LIGA BBVA MX,Ángel,Sepúlveda,,Ángel Sepúlveda
18062,101121,202824.0,28.0,24.0,Necaxa,341,666,LIGA BBVA MX,Luis Arcadio,García,,Luis Arcadio García
18063,101121,204652.0,22.0,28.0,Necaxa,341,666,LIGA BBVA MX,Alonso,Escoboza,,Alonso Escoboza
18064,101121,210653.0,20.0,6.0,Necaxa,341,666,LIGA BBVA MX,Luis,Quintana,,Luis Quintana
18065,101121,213444.0,24.0,28.0,Necaxa,341,666,LIGA BBVA MX,Rubén,González,,Rubén González
18066,101121,214986.0,30.0,4.0,Necaxa,341,666,LIGA BBVA MX,Fernando,Meza,,Fernando Meza
18067,101121,222379.0,6.0,28.0,Necaxa,341,666,LIGA BBVA MX,Fernando,Arce,,Fernando Arce
18068,101121,226579.0,29.0,16.0,Necaxa,341,666,LIGA BBVA MX,Alejandro,Zendejas,,Alejandro Zendejas
18069,101121,230600.0,21.0,28.0,Necaxa,341,666,LIGA BBVA MX,Ángelo,Araos,Araos,Ángelo Araos
18070,101121,230834.0,5.0,28.0,Necaxa,341,666,LIGA BBVA MX,Alexis,Peña,,Alexis Peña
18071,101121,232607.0,14.0,28.0,Necaxa,341,666,LIGA BBVA MX,Fabricio,Formiliano,,Fabricio Formiliano
18072,101121,232654.0,1.0,0.0,Necaxa,341,666,LIGA BBVA MX,Luis,Malagón,,Luis Malagón
18073,101121,239475.0,25.0,11.0,Necaxa,341,666,LIGA BBVA MX,Jonathan,González,,Jonathan González
18074,101121,239629.0,7.0,12.0,Necaxa,341,666,LIGA BBVA MX,Alan,Medina,,Alan Medina
18075,101121,241979.0,18.0,7.0,Necaxa,341,666,LIGA BBVA MX,Raúl,Sandoval,,Raúl Sandoval
18076,101121,242952.0,19.0,28.0,Necaxa,341,666,LIGA BBVA MX,Sergio,Bareiro,,Sergio Bareiro
18077,101121,244558.0,2.0,28.0,Necaxa,341,666,LIGA BBVA MX,Idekel,Domínguez,,Idekel Domínguez
18078,101121,244615.0,17.0,28.0,Necaxa,341,666,LIGA BBVA MX,Brian,García,,Brian García
18079,101121,245062.0,26.0,3.0,Necaxa,341,666,LIGA BBVA MX,Julio,González,,Julio González
18080,101121,256158.0,3.0,28.0,Necaxa,341,666,LIGA BBVA MX,Agustin,Oliveros,,Agustin Oliveros
18081,101121,258302.0,94.0,29.0,Necaxa,341,666,LIGA BBVA MX,Alejandro,Andrade,,Alejandro Andrade
18082,101121,262284.0,8.0,9.0,Necaxa,341,666,LIGA BBVA MX,Vicente,Poggi,,Vicente Poggi
18083,101121,264182.0,99.0,28.0,Necaxa,341,666,LIGA BBVA MX,Rubén,Castellanos,,Rubén Castellanos
18084,101145,191655.0,17.0,0.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Seung Gyu,Kim,Kim Seung Gyu,Seung Gyu Kim
18085,101145,207722.0,9.0,20.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Cristiano,da Silva,Cristiano,Cristiano da Silva
18086,101145,211434.0,3.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Yuji,Takahashi,,Yuji Takahashi
18087,101145,226152.0,22.0,13.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Douglas,Moreira Fagundes,Dodi,Douglas Moreira Fagundes
18088,101145,228305.0,11.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Matheus,Sávio,Matheus Sávio,Matheus Sávio
18089,101145,232380.0,19.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Yūki,Mutō,,Yūki Mutō
18090,101145,232476.0,26.0,15.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Keiya,Shiihashi,,Keiya Shiihashi
18091,101145,232566.0,16.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Haruhiko,Takimoto,,Haruhiko Takimoto
18092,101145,232687.0,20.0,16.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Hiromu,Mitsumaru,,Hiromu Mitsumaru
18093,101145,232704.0,25.0,5.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Takuma,Ominami,,Takuma Ominami
18094,101145,232907.0,7.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Hidekazu,Otani,,Hidekazu Otani
18095,101145,232909.0,6.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Shunki,Takahashi,,Shunki Takahashi
18096,101145,232929.0,27.0,29.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Masatoshi,Mihara,,Masatoshi Mihara
18097,101145,233175.0,39.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Yuta,Kamiya,,Yuta Kamiya
18098,101145,234184.0,4.0,6.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Taiyo,Koga,,Taiyo Koga
18099,101145,237409.0,18.0,25.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Yusuke,Segawa,,Yusuke Segawa
18100,101145,237624.0,24.0,29.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Naoki,Kawaguchi,,Naoki Kawaguchi
18101,101145,237779.0,50.0,29.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Tatsuya,Yamashita,,Tatsuya Yamashita
18102,101145,240363.0,31.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Ippei,Shinozuka,,Ippei Shinozuka
18103,101145,254874.0,13.0,12.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Kengo,Kitazume,,Kengo Kitazume
18104,101145,254881.0,33.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Hayato,Nakama,,Hayato Nakama
18105,101145,254898.0,28.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Sachiro,Toshima,,Sachiro Toshima
18106,101145,255225.0,15.0,29.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Yuta,Someya,,Yuta Someya
18107,101145,255226.0,35.0,29.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Mao,Hosoya,,Mao Hosoya
18108,101145,255232.0,44.0,4.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Takumi,Kamijima,,Takumi Kamijima
18109,101145,257014.0,21.0,28.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Masato,Sasaki,,Masato Sasaki
18110,101145,260582.0,29.0,22.0,Kashiwa Reysol,349,676,Meiji Yasuda J1,Rodrigo Luiz,Angelotti,Rodrigo Angelotti,Rodrigo Luiz Angelotti
18111,101146,258362.0,23.0,29.0,Vissel Kobe,349,677,Meiji Yasuda J1,Phelipe,Megiolaro Alves,Phelipe,Phelipe Megiolaro Alves
18112,101146,260637.0,34.0,29.0,Vissel Kobe,349,677,Meiji Yasuda J1,Lincoln,Corrêa dos Santos,Lincoln,Lincoln Corrêa dos Santos
